software_unit_id,file,line,end_line,qualified_function,visibility,function_summary,detailed_design_evidence,interface_evidence,requirements_architecture_trace,document_references,unit_verification_trace,test_references,aspice_document_verdict,linked_findings
SWU-8E3F539BDD,src/viz/lightweight_chart.py,153,154,_to_unix,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-44A30A06EF,src/viz/lightweight_chart.py,157,160,_bar_delta,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-F4069A84AD,src/viz/lightweight_chart.py,163,167,_zone_future_end,internal,Extend Lux zones/lines far to the right so panning does not clip them.,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_chart_projections.py,P-证据不足,ASPICE-SWE-TRACE
SWU-FA95EAFF48,src/viz/lightweight_chart.py,170,190,_zone_box_data,internal,Lux-style band top line from start_time through end_time (may extend past last candle).,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_chart_projections.py,P-证据不足,ASPICE-SWE-TRACE
SWU-19260207FF,src/viz/lightweight_chart.py,193,195,_ob_display_end_time,internal,Lux draws each OB box to last_bar_time with extend.right.,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_chart_projections.py,P-证据不足,ASPICE-SWE-TRACE
SWU-FF5B159787,src/viz/lightweight_chart.py,198,226,_append_zone_box,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-3CE37E5CC0,src/viz/lightweight_chart.py,229,268,_append_lux_fvg,internal,"Lux FVG: two stacked boxes split at midpoint, extending right until mitigated.",有函数说明,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-C590A6C0D5,src/viz/lightweight_chart.py,271,292,_append_lux_ob,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-AF5E00ED83,src/viz/lightweight_chart.py,295,340,_serialize_overlays,internal,Build Lux-style zones for the chart's own timeframe only (no BOS/CHoCH overlays).,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_chart_projections.py,P-证据不足,ASPICE-SWE-TRACE
SWU-501852C2A0,src/viz/lightweight_chart.py,343,369,_build_projections,internal,Future dashed path overlays — no probability labels (shown in path cards / Plotly only).,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_chart_projections.py,P-证据不足,ASPICE-SWE-TRACE
SWU-540615A0FD,src/viz/lightweight_chart.py,372,849,build_lightweight_chart_html,public,Build HTML/JS for TradingView Lightweight Charts with volume + SMC zones.,有函数说明,完整注解,存在符号级文档引用,docs/aspice/supporting/reviews/software-domain-document-audit-2026-07-17.md,存在同名测试引用,tests/unit/test_chart_projections.py,P-部分满足,
SWU-AC67FE2B86,src/viz/lightweight_chart.py,852,860,chart_iframe_height,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-58B0856420,src/viz/llm_meta.py,8,13,format_latency_ms,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-2EACCE73E8,src/viz/llm_meta.py,16,25,dedupe_llm_io_records,public,Keep the latest record per stage (JSON retries append duplicates).,有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-CFE09C603F,src/viz/llm_meta.py,28,40,merge_llm_io_with_stage_sources,public,Prefer orchestrator trace model/latency (total wall time) over per-attempt stream timing.,有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-F3A683BCDA,src/viz/llm_meta.py,43,49,stage_llm_caption,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-2BB63DCF3D,src/viz/llm_view.py,10,75,render_llm_panel,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-D200C30DB1,src/viz/llm_view.py,78,79,render_llm_sidebar,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-0E7ECEC1BD,src/viz/page_layout.py,8,13,render_page_hero,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/regression/test_fixes.py,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD
SWU-0B8C70CAE4,src/viz/pipeline_progress.py,21,41,pipeline_progress_headline,public,Human-readable summary of the current pipeline step for waiting UI.,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_pipeline_progress_headline.py,P-证据不足,ASPICE-SWE-TRACE
SWU-C1629A4DE1,src/viz/pipeline_progress.py,44,57,_format_step,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-311AE39BA2,src/viz/pipeline_progress.py,60,73,render_progress_steps,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-AD1FA5E595,src/viz/pipeline_progress.py,76,86,_render_llm_io_text,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-7DCBCF149D,src/viz/pipeline_progress.py,89,110,_render_llm_output_panel,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-17C606FACF,src/viz/pipeline_progress.py,113,119,is_streaming_llm_record,public,"True while an LLM call is in flight (begin → end, including partial output).",有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_pipeline_progress_live.py,P-证据不足,ASPICE-SWE-TRACE
SWU-D82430A62E,src/viz/pipeline_progress.py,122,127,partition_llm_records_for_live,public,Split in-flight LLM records from completed ones for the live generation panel.,有函数说明,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_pipeline_progress_live.py,P-证据不足,ASPICE-SWE-TRACE
SWU-4D69BAE96D,src/viz/pipeline_progress.py,130,147,render_live_llm_status_lightweight,public,Minimal LLM status for waiting UI — no text_area widgets (prevents Streamlit blank-screen).,有函数说明,完整注解,存在符号级文档引用,docs/architecture/llm-agents.md,存在同名测试引用,tests/regression/test_fixes.py,P-部分满足,
SWU-C7365FB901,src/viz/pipeline_progress.py,150,183,render_live_llm_streams,public,Prominent streaming panel fed by background-thread chunk snapshots.,有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-C8F614EA56,src/viz/pipeline_progress.py,186,202,_filter_llm_io_records,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-FA5A1C7F41,src/viz/pipeline_progress.py,205,252,render_llm_io_history,public,Full-width LLM call history.,有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-0D15B0AFCC,src/viz/pipeline_progress.py,258,264,StreamlitProgressReporter.__init__,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-CF6DFF11C9,src/viz/pipeline_progress.py,266,269,StreamlitProgressReporter._paint,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-518E29C44C,src/viz/pipeline_progress.py,271,281,StreamlitProgressReporter._on_change,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-25B5BBB645,src/viz/pipeline_progress.py,283,303,StreamlitProgressReporter._on_llm_begin,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-4D2F1F7990,src/viz/pipeline_progress.py,305,317,StreamlitProgressReporter.run_llm_stream,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,存在符号级文档引用,docs/architecture/llm-agents.md,无同名测试追溯证据,,P-证据不足,ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-F822A4E8CF,src/viz/pipeline_progress.py,310,313,StreamlitProgressReporter.run_llm_stream._gen,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-85E51E2BA9,src/viz/pipeline_progress.py,319,340,StreamlitProgressReporter._on_llm_end,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-A18A4822F2,src/viz/pipeline_progress.py,342,352,StreamlitProgressReporter.complete,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,存在符号级文档引用,docs/reference/run-archive-schema.md;docs/reference/examples/report-schema.md,存在同名测试引用,tests/regression/test_fixes.py;tests/unit/test_archive_compat.py;tests/unit/test_report_invariant_gate.py;tests/unit/test_run_archive.py,P-证据不足,ASPICE-SWE3-DD;ASPICE-SWE3-IF
SWU-2838D79653,src/viz/replay_loader.py,14,34,load_replay_bundle,public,Load a saved run for replay or forensic review.,有函数说明,完整注解,存在符号级文档引用,docs/architecture/architecture.md;docs/operations/onboarding.md;docs/reference/cheat-sheet.md;docs/reference/handbook.md,存在同名测试引用,tests/regression/test_fixes.py;tests/unit/test_archive_optimizations.py;tests/unit/test_generation_worker.py,P-部分满足,
SWU-6A488EBC85,src/viz/report_views.py,31,69,_embed_chart,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-D4C3B6FAA5,src/viz/report_views.py,72,76,_top_text_panel,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-C6D32E207C,src/viz/report_views.py,79,231,render_institutional_report,public,One-page dashboard layout (reference: 4 top panels + 3-col body + 4 bottom panels).,有函数说明,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-3C8BA1F22E,src/viz/report_views.py,234,254,render_strategy_map,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,部分注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV;ASPICE-SWE3-IF
SWU-6478EF0EF9,src/viz/run_config_panel.py,45,46,mode_label_to_value,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-9DF4825093,src/viz/run_config_panel.py,49,50,mode_value_to_label,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-A29290A4A9,src/viz/run_config_panel.py,53,55,_apply_widget_state_from_run_config,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-368D7E0325,src/viz/run_config_panel.py,58,70,_seed_run_config_widgets_if_needed,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/regression/test_fixes.py,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD
SWU-DFBACECC76,src/viz/run_config_panel.py,73,83,_ensure_default_replay_run_id,internal,Pick first archive when replay is on but run_id missing — call before replay widgets.,有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-E60FED8B36,src/viz/run_config_panel.py,86,91,_set_all_agent_llm_widgets,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-67955D3F49,src/viz/run_config_panel.py,94,101,_analyst_checkbox_state,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-AC911B85C4,src/viz/run_config_panel.py,114,124,_sync_stage_widgets_from_mode_preset,internal,"When advanced controls open, align stage/analyst widgets with the mode preset.",有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-FC0E4C8D13,src/viz/run_config_panel.py,127,129,_on_advanced_toggle,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-4562C0A4E8,src/viz/run_config_panel.py,132,143,_apply_mode_preset_to_widgets,internal,"When mode radio changes, re-seed LLM stage widgets from the mode preset.",有函数说明,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE4-UV
SWU-B8DE98A787,src/viz/run_config_panel.py,146,147,_advanced_core_stages_all_off,internal,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,无同名测试追溯证据,,N-未满足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD;ASPICE-SWE4-UV
SWU-4712D21B11,src/viz/run_config_panel.py,150,209,selected_run_config,public,未在函数级文档中说明；需从实现推断,缺函数级详细设计,完整注解,无需求/架构追溯记录,,存在同名测试引用,tests/unit/test_run_config_panel.py,P-证据不足,ASPICE-SWE-TRACE;ASPICE-SWE3-DD
