function_id,software_unit_id,source_path,line,qualified_name,visibility,signature,return_contract,responsibility,preconditions,postconditions,explicit_exceptions,side_effects,concurrency,call_dependencies,branch_points,line_span,risk,architecture_id,requirement_ids,test_references,verification_disposition,design_status
FUN-789E3F37FA,UNIT-D3D34BC712,src/run/archive/store.py,322,_frame_to_json,internal,(df: pd.DataFrame),"dict[str, Any]",As-built responsibility derived from `_frame_to_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,df.copy;getattr;out.index.tz_convert;out.where;pd.notna;pd.to_datetime;str;ts.isoformat;values.tolist,1,10,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-8A5C077425,UNIT-D3D34BC712,src/run/archive/store.py,334,_frame_from_json,internal,"(payload: dict[str, Any])",pd.DataFrame,As-built responsibility derived from `_frame_from_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,pd.DataFrame;pd.to_datetime,0,4,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-FF14E13C2D,UNIT-D3D34BC712,src/run/archive/store.py,340,_external_to_json,internal,(external: ExternalFactors),"dict[str, Any]",As-built responsibility derived from `_external_to_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,event.to_dict;item.to_dict;list;quote.to_dict,0,13,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-A2A4E2C638,UNIT-D3D34BC712,src/run/archive/store.py,355,_external_from_json,internal,"(payload: dict[str, Any])",ExternalFactors,As-built responsibility derived from `_external_from_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,CalendarEvent;ExternalFactors;HeadlineItem;MacroQuote;float;isinstance;payload.get;row.get;str,0,47,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-31C24783FE,UNIT-D3D34BC712,src/run/archive/store.py,404,_fetch_payload,internal,(fetched: DataFetchResult),"dict[str, Any]",As-built responsibility derived from `_fetch_payload` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,_external_to_json;_frame_to_json;artifact_envelope;fetched.raw.items,0,8,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-76805B2FC9,UNIT-D3D34BC712,src/run/archive/store.py,414,load_fetch,public,(run_id: str),DataFetchResult,As-built responsibility derived from `load_fetch` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,external-io,caller-thread,DataFetchResult;FileNotFoundError;_external_from_json;_frame_from_json;get;json.loads;load_manifest;manifest.get;migrate_fetch_payload;migrate_frame_payload;path.is_file;path.read_text;payload.get;raw_payload.items;run_dir;str,1,16,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-A0B5F157C2,UNIT-D3D34BC712,src/run/archive/store.py,432,load_enriched,public,(run_id: str),"dict[str, pd.DataFrame]",As-built responsibility derived from `load_enriched` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,none-detected,caller-thread,FileNotFoundError;_frame_from_json;enriched_dir.glob;enriched_dir.is_dir;enriched_spec.get;get;json.loads;load_manifest;manifest.get;migrate_frame_payload;path.read_text;run_dir;sorted;str,3,15,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-E23A10F8EE,UNIT-D3D34BC712,src/run/archive/store.py,449,load_analyses,public,"(run_id: str, enriched: dict[str, pd.DataFrame])","dict[str, TimeframeAnalysis]",As-built responsibility derived from `load_analyses` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,analyze_timeframe;decode_analysis;enriched.items;get;isinstance;json.loads;load_manifest;log.warning;manifest.get;migrate_analyses_payload;path.is_file;path.read_text;payload.items;run_dir;str,1,17,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-2C07F0C57C,UNIT-D3D34BC712,src/run/archive/store.py,468,load_archive_meta,public,(run_id: str),"dict[str, Any]",As-built responsibility derived from `load_archive_meta` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,json.loads;load_manifest;meta_path.is_file;meta_path.read_text;run_dir;upgrade_manifest_if_needed,1,9,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-426B01B9BC,UNIT-D3D34BC712,src/run/archive/store.py,479,load_report,public,(run_id: str),"dict[str, Any]",As-built responsibility derived from `load_report` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,none-detected,caller-thread,FileNotFoundError;get;json.loads;load_manifest;manifest.get;path.is_file;path.read_text;run_dir;str,1,8,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-D5F0D013D7,UNIT-D3D34BC712,src/run/archive/store.py,489,load_bundle,public,(run_id: str),"tuple[dict[str, Any], dict[str, pd.DataFrame], dict[str, TimeframeAnalysis]]","Load saved (report, enriched, analyses) without re-running the pipeline.","caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,ValueError,none-detected,caller-thread,ValueError;get;inspect_archive;int;join;list;load_analyses;load_enriched;load_report;load_warnings.extend;log.warning;manifest.get;normalize_report;report.setdefault;run_dir;upgrade_manifest_if_needed,2,39,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-57BBEB8EC6,UNIT-D3D34BC712,src/run/archive/store.py,530,load_archive_5m_bars,public,(run_id: str),pd.DataFrame,Load 5m OHLCV from a saved run archive (shared contract with backtest).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,none-detected,caller-thread,FileNotFoundError;load_fetch,1,6,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-5B44894270,UNIT-D3D34BC712,src/run/archive/store.py,538,_failure_payload,internal,"(reason: str, *, step: str | None=None)","dict[str, Any]",As-built responsibility derived from `_failure_payload` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,datetime.now;isoformat,0,6,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-8665B343FA,UNIT-D3D34BC712,src/run/archive/store.py,546,_stub_failure_report,internal,"(*, run_config: RunConfig, reason: str, generation_steps: list[dict] | None=None, llm_io: list[dict] | None=None, current_price: float | None=None)","dict[str, Any]",As-built responsibility derived from `_stub_failure_report` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,cfg.fingerprint;cfg.to_dict;datetime.now;format_utc8;isoformat;run_config.normalized,1,26,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-70CED3EDBA,UNIT-D3D34BC712,src/run/archive/store.py,574,_persist_archive_folder,internal,"(run_id: str, *, run_config: RunConfig, summary: dict[str, Any], report: dict[str, Any], fetched: DataFetchResult | None=None, enriched: dict[str, pd.DataFrame] | None=None, analyses: dict[str, TimeframeAnalysis] | None=None, failure: dict[str, Any] | None=None)",Path,As-built responsibility derived from `_persist_archive_folder` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,external-io;filesystem,caller-thread,_fetch_payload;_frame_to_json;_sanitize_json;analyses.items;archives_root;artifact_envelope;build_manifest;cfg.fingerprint;cfg.to_dict;datetime.now;encode_analysis;enriched.items;enriched_dir.mkdir;inspect_archive;isoformat;json.dumps;list_archives;log.info;prune_archives;run_config.normalized,5,102,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-B471DF422D,UNIT-D3D34BC712,src/run/archive/store.py,678,archive_failure_run,public,"(run_id: str, reason: str, *, run_config: RunConfig, elapsed_s: float, fetched: DataFetchResult | None=None, enriched: dict[str, pd.DataFrame] | None=None, analyses: dict[str, TimeframeAnalysis] | None=None, report: dict[str, Any] | None=None, failure_step: str | None=None)",Path | None,Persist a partial/failed run for forensics (not full replay).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,shared-state,caller-thread,_failure_payload;_persist_archive_folder;_stub_failure_report;existing.get;fetched.raw.get;float;get;get_progress;load_archive_meta;prog.llm_io_snapshot;prog.snapshot;report.get;report.setdefault;round;run_dir;s.get;str;target.exists,11,70,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_transfer.py,direct-dynamic,baselined-as-built
FUN-4DDA0D21B3,UNIT-D3D34BC712,src/run/archive/store.py,750,load_forensic_bundle,public,(run_id: str),"tuple[dict[str, Any], dict[str, pd.DataFrame], dict[str, TimeframeAnalysis]]",Load a partial/failed archive for problem-scene review (not full chart replay).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,none-detected,caller-thread,FileNotFoundError;RunConfig.from_dict;_stub_failure_report;directory.is_dir;failure.get;failure_path.is_file;failure_path.read_text;get;inspect_archive;int;isinstance;json.loads;list;load_analyses;load_enriched;load_report;load_warnings.append;manifest.get;normalize_report;report.setdefault,9,57,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_transfer.py,direct-dynamic,baselined-as-built
FUN-7D1305AEC2,UNIT-D3D34BC712,src/run/archive/store.py,809,archive_run,public,"(run_id: str, *, fetched: DataFetchResult, report: dict[str, Any], enriched: dict[str, pd.DataFrame], analyses: dict[str, TimeframeAnalysis], run_config: RunConfig, elapsed_s: float)",Path,As-built responsibility derived from `archive_run` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_persist_archive_folder;assert_pipeline_replay_ready;get;meta.get;report.get;round;run_config.normalized;str,1,32,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_orchestrator_hooks.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-8992FE197D,UNIT-3365BE69B6,src/run/archive/transfer.py,22,export_archive_zip,public,(run_id: str),bytes,Zip an entire run folder for sharing or backup.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileNotFoundError,none-detected,caller-thread,FileNotFoundError;as_posix;buf.getvalue;directory.is_dir;directory.rglob;io.BytesIO;json.dumps;path.is_file;path.relative_to;run_dir;sorted;zf.write;zf.writestr;zipfile.ZipFile,3,21,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_transfer.py,direct-dynamic,baselined-as-built
FUN-41BB437461,UNIT-3365BE69B6,src/run/archive/transfer.py,45,import_archive_zip,public,"(data: bytes, *, run_id: str | None=None, overwrite: bool=False)",str,Extract a bundle zip into ``.cache/run_archives/`` and refresh the index.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,FileExistsError;ValueError,filesystem,caller-thread,FileExistsError;ValueError;_archive_row_from_path;archives_root;bundle_meta.get;decode;inspect_archive;io.BytesIO;iter;json.loads;len;log.info;name.endswith;name.split;name.startswith;next;out_path.parent.mkdir;out_path.write_bytes;rel.endswith;root.mkdir,10,50,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_transfer.py,direct-dynamic,baselined-as-built
FUN-B62302B4EE,UNIT-E124606847,src/run/config.py,49,RunConfig.normalized,public,(self),'RunConfig',As-built responsibility derived from `normalized` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,ANALYST_ONLY_ALIASES.get;RunConfig;bool;lower;strip,4,40,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py;tests/unit/test_archive_optimizations.py;tests/unit/test_generation_worker.py;tests/unit/test_orchestrator_hooks.py;tests/unit/test_run_archive.py;tests/unit/test_run_config.py;tests/unit/test_run_config_panel.py,direct-dynamic,baselined-as-built
